turn, assassin, algorithm, data, seed
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 547741826
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1752179613
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1916264667
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1825109810
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1713666091
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 51024196
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 184816848
4, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1844545694
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1173831129
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 265253285
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1098993063
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1148990633
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 338395644
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 767709121
8, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1621953429
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 999011158
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1614516662
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 293619689
4, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1933967667
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 704565170
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 595198059
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2047779251
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1786374822
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1434156261
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 516247099
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1279733448
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1769149032
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1037863138
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1721349401
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1267839519
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 773536068
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 337844998
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1176848085
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1655245782
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1424707804
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 437442335
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 683053953
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1956694866
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1714380971
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1934660607
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 853606423
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1518522636
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1532354399
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 200886501
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2095351138
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 884624786
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 686404965
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 599446402
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 479809584
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1273313578
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 976595215
3, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 744814226
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2054105700
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1990179727
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 368202043
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 698478564
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1709599116
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1611239789
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1705274521
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1865007274
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 440492130
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 931448092
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 906339410
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1708786041
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 676632814
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 87276505
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1287130059
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 332198286
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455952300
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1883661116
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2122416287
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2083218770
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 532988963
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 448966742
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1017608059
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 364206327
9, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 823575158
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1793475496
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 458655465
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 403362707
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 763233998
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 630502774
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1002092496
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1432674063
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 536584959
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 113071484
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 639349866
9, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1137416362
9, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 254855284
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 337281534
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 796547245
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 493912333
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1690261358
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2083981830
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 6357527
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1099282049
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1677294348
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2100770471
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1616624680
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1538028518
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2134188088
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1696251944
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455337404
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1866489504
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1541602398
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 74790506
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 108985696
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 22806697
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 635731936
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 380733588
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 543492068
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 292650046
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 602578912
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2099750809
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 378107738
7, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 759120137
10, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1083396792
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1969078141
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 324193626
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1618466265
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1019987559
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1337411724
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 386018165
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 173106540
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 388548985
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1464261785
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1035216454
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 974200336
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 529450983
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1565515385
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1782039061
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1410169280
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 833774985
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 592495410
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1176310965
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 880351464
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 13829359
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1004022083
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 455284506
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1751428285
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1006446826
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1103781702
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 806576431
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1287285293
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1087686358
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1006883161
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1825948365
8, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1679966882
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2065592372
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 374866720
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 751520997
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 615028379
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 991903968
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2052013242
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 694767287
4, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 215278142
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 693369938
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1828340612
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 104097243
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1797521111
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1025182092
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 376373332
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1845157411
5, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 848422036
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 579044373
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1033410582
1, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1670350322
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1394349919
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 2136277555
7, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1294371122
4, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1636493709
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1297718233
6, False, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1535615913
3, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1816558724
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1903472105
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1045060659
5, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1878126014
6, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1789197278
2, True, 2, AI_dataset\cosine_sim_mat_wiki_10k.npz, 1387879869
8, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 684123719
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2071527080
8, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 791206870
8, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 168148855
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2098176411
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1552589868
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1791959010
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1640505439
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 59213283
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1316328535
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 528326654
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1847041927
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1074861101
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1014755017
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 491726963
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1124371902
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1454052902
9, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1325849314
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 857913520
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 586881948
8, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1147692259
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 326250681
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1700809719
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1514902956
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1605514246
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 405277696
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1646547686
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 229125495
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1636091947
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2407312
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1210288894
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1382904242
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2027607240
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 242373123
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 609133362
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2119193190
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1335807137
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 927573567
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1206355437
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 527913729
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 156845561
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2018682315
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 284069864
8, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 82352826
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1503603751
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 576010381
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 662873198
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1548364440
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 952875566
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 12609034
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1428325498
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 939597277
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1232297060
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 497532589
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 265339004
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1691500766
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 971959403
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 508943881
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1877381813
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 340190899
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1391970365
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 765837590
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1462465741
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1166543836
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 972227709
9, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 135445518
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 219591231
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 862655386
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 441885995
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 841157107
9, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 625767457
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 208321982
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 118432383
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 136363860
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 637590266
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1492101
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 369766237
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 805115125
9, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 848351209
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 8950865
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1479618486
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1196232010
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1346684992
8, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1408475657
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2069935647
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1461212992
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1705227341
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1535850910
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 640920210
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2816741
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1132018350
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2073153294
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 272165498
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 514304338
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1034532408
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 972388697
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1204165679
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 580545089
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1723285842
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1635476785
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 496524771
9, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1703590921
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1418768206
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1515176449
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1141069874
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2109976126
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1684773707
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1757200421
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1941556842
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 145388732
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1425219783
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1353460985
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1255751733
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 158255993
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 171172454
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1734888797
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1877742982
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1866614742
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 934501426
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1510411710
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 824048031
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 547741826
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1752179613
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1916264667
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1825109810
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1713666091
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 51024196
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 184816848
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1844545694
5, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1173831129
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 265253285
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1098993063
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1148990633
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 338395644
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 767709121
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1621953429
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 999011158
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1614516662
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 293619689
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1933967667
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 704565170
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 595198059
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2047779251
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1786374822
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1434156261
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 516247099
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1279733448
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1769149032
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1037863138
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1721349401
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1267839519
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 773536068
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 337844998
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1176848085
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1655245782
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1424707804
9, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 437442335
8, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 683053953
4, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1956694866
7, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1714380971
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1934660607
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 853606423
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1518522636
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1532354399
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 200886501
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2095351138
6, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 884624786
7, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 686404965
2, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 599446402
5, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 479809584
3, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 1273313578
1, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 976595215
6, False, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 744814226
9, True, 2, AI_dataset\cosine_sim_mat_wiki_20k.npz, 2054105700
